Mass1_kg,Mass2_kg,Distance_m,Gravitational_Force_N
274886.50589324604,745469.5279481437,2094.857732785386,3.116592146334511e-06
80339.94961999761,232992.46621044178,118.78698299013347,8.854039456357358e-05
86572.5913468341,405920.0352863064,9974.231967596488,2.3575868479034877e-08
894296.6837894542,269892.40942063753,2811.4577805656863,2.038050223771155e-06
192675.45739402415,199432.98224800726,6680.526505673087,5.74655705520245e-08
324048.19055340526,783603.8327758425,1767.6464594488757,5.424017231440238e-06
227429.74582476102,909343.4417425555,5802.705093459218,4.099396538143685e-07
355641.30952610535,370861.95349889214,9040.445829559138,1.0770863188390268e-07
70354.41890334728,751527.6454493931,3202.491493116958,3.4408528123671944e-07
519540.7311173621,897098.2940750467,6702.869506467548,6.923789035583063e-07
68544.95102862269,846278.0863197013,1879.8479843953667,1.0955919368008304e-06
800556.1513145393,183630.5751506867,6248.3291917885335,2.5131286007049584e-07
234478.36982852258,956335.5896318479,3365.167067823284,1.3216168514967819e-06
540471.9026899061,377299.763989033,2112.871377620929,3.048732066981785e-06
880199.0084738968,339901.4205126625,3132.5073249856478,2.034957707991655e-06
651226.491678147,63368.895950502556,1789.2318440094857,8.603609403977384e-07
533424.8287647839,486687.4804507781,9019.25916227099,2.1300382003889398e-07
325009.4193622602,109904.60202528778,3972.471676284971,1.5107615761396088e-07
333668.9111451397,249291.28110649856,2453.547770438699,9.222305848094313e-07
669817.468242992,317625.6791455141,4484.630002318313,7.060322898004152e-07
994145.2218599464,809017.4971681924,3206.041131898149,5.222461992472253e-06
662177.3506595292,875613.1617455006,7444.448118879446,6.982763150026262e-07
558225.6339526549,303163.8511440082,9712.227898943058,1.1974439258246873e-07
730919.8597290069,858839.4231233293,4380.898533319771,2.183036858130441e-06
465740.4066714344,857373.7064324212,8610.472966322432,3.594725953478642e-07
61082.20025818443,764886.2994344886,5659.064872522636,9.737061950466054e-08
562734.5190620319,147548.41890116635,1573.1994152772406,2.239114422781203e-06
957667.6592208748,690632.5240538282,6906.5367980713345,9.254371120607081e-07
176127.639415302,945079.0405159881,5134.831536761076,4.213557938558876e-07
690314.885929845,682857.9382883899,6506.414625997782,7.43189993599479e-07
201732.75497039742,332285.23225872614,8896.984438304078,5.652069867023204e-08
536291.8567886081,501078.73811340047,4404.9052719898045,9.243570431467664e-07
97579.77319707291,646079.3183077025,9011.875054550339,5.1810888906937384e-08
450920.56532192696,511059.83831977507,7506.9394738022675,2.729302613713393e-07
756407.1655663508,120832.98878923885,4886.56065385397,2.5547022370690946e-07
348223.9527147431,312751.98060736863,6032.618134443979,1.9973435097302842e-07
665246.8127627308,802593.6345230789,3256.485744057595,3.3603605266971223e-06
795654.5108289395,861556.6280494219,9835.989400088003,4.729094328365227e-07
927250.6416599732,138162.73268285466,6673.844279340909,1.9197365897366802e-07
235407.4397735981,952434.3656463259,439.4246781138023,7.749828259232107e-05
399916.5998934988,329493.7952307607,3266.8924355743397,8.240484088498985e-07
153263.59731708703,662651.4249919893,6233.521023156816,1.7444680418646433e-07
992491.0186562168,752073.3208107245,564.2764447145987,0.00015646191773559208
927073.966956371,812134.2884032455,239.81802900010854,0.0008737441836782981
540417.173150279,945803.9525237042,4500.792371038498,1.6840618292377653e-06
842191.2610820448,313606.6284807938,3327.5691067470075,1.5920163387270297e-06
521437.01929477014,858647.9480970029,4383.547781723626,1.555146226788837e-06
623962.102314757,132555.21653277084,2627.6704054901716,7.995009428355572e-07
90035.3076839006,705335.8654472391,1648.012751682866,1.560606490858592e-06
755515.1500763111,742235.7517844719,6891.744426446397,7.880112963675443e-07
128585.77015159959,678045.5179601191,5146.1965915617375,2.1972766365140258e-07
826241.5626222759,253062.42139901783,2002.341958282419,3.4806786121885795e-06
782246.0595827155,873170.1038681881,3196.574673173723,4.461472877313923e-06
709035.9530452335,169689.60490702462,5918.487268725596,2.2924917643141666e-07
37124.220144237355,54581.15672931001,723.221253376506,2.585612494470322e-07
303825.22758938326,717747.5256213002,1475.3826396525292,6.686393346288641e-06
263849.45734093204,476000.239517501,733.3827954697938,1.5585030806561543e-05
360776.2710640476,849248.9219387174,8123.361009808475,3.098897310677094e-07
88555.1040170747,384013.7439172007,7524.33992288688,4.008937401331891e-08
937020.8652080317,169110.30991920512,7533.376005860691,1.863570306111488e-07
554248.4384716639,836605.7502773999,7163.537109416805,6.030815149984281e-07
306218.78634736553,549360.7220084316,6694.184851275022,2.5055308725525725e-07
397584.5355572091,190006.59659796453,4770.442161866372,2.2155758207185735e-07
447755.3379643308,720663.6145878593,6423.139356907643,5.220167063025421e-07
600993.7390272567,511602.52485101105,384.5771863249585,0.00013875265918208963
516163.74826880125,604708.6692580795,6215.0227621451895,5.393292454719309e-07
919472.5812412029,461437.4398683753,7778.999177663235,4.679612417719028e-07
497466.51942292444,828880.2748341884,5004.083245483517,1.099037051410448e-06
992165.8568084893,829733.1529673667,3575.775770943942,4.297222983520803e-06
851573.5327873507,709679.4330025618,2774.98992127499,5.238021511386171e-06
209302.00384297848,106295.97601906581,6428.377699570663,3.593297392684015e-08
930664.6194292724,839015.0080421647,6928.319185100458,1.0857076113508173e-06
117250.03148759062,671341.9675523769,8709.805031025564,6.925412107168009e-08
817632.2587827004,697327.1418382952,3423.9984905274464,3.245885394666525e-06
381242.6701831035,363619.85756346775,7697.95330154847,1.5613644046805473e-07
878096.3461246245,879400.2766008497,5613.99688606919,1.6352725879163256e-06
868188.6334173429,725646.2286346226,8828.482070290112,5.39476688591817e-07
806119.4747175035,113477.87606266527,5278.593270847912,2.1911894888060482e-07
790240.4058707543,408370.2563717565,5176.780654151275,8.037102935359914e-07
305374.4599589427,886493.9815981815,5779.19293732765,5.409782940423001e-07
81838.36376820093,48149.504995681615,7493.404236069202,4.683776519610865e-09
403577.1985863963,961455.2030224075,9646.94009780578,2.7828015426266714e-07
174350.99047152215,679483.4057512432,736.5599788034408,1.457446971721642e-05
695256.1378135593,631744.6016657333,535.2925893077806,0.00010230800894760784
346753.6268112477,271288.6972315034,9375.565823735978,7.142717296009579e-08
975634.5906590549,249542.9969504379,5299.226379556543,5.786465317732654e-07
641331.1052679867,942116.1612691069,6149.4152426547935,1.0664115537341223e-06
822658.0830707266,298974.18177988863,4824.7535923456935,7.051938279824949e-07
133392.14806910657,775729.7914222804,937.4808686221375,7.858173855278527e-06
862152.46779035,393728.67640887207,7681.125694808246,3.8400519713029924e-07
922834.4333228809,140114.81671391928,7472.49922624078,1.5455455890504952e-07
487574.85690011695,11704.582397663591,3117.7215116066272,3.918576321788661e-08
606646.6848132265,544713.0796782356,3063.0862130387754,2.3506659412339207e-06
765044.9911020924,975803.0397303838,8378.57596767428,7.097647767440638e-07
175663.78863315214,369767.0576153953,724.5002201555249,8.259222057598615e-06
503063.510386979,357835.1416590518,8811.170378417302,1.5475487228822098e-07
399264.36474454077,344747.52623159264,2567.3602372692485,1.3937786607432737e-06
147227.61817008688,521023.29346755357,5930.254492807184,1.4558126447601512e-07
368166.8878692399,441224.21854086925,9360.005795838775,1.2375351904821906e-07
69104.13707610808,880034.7121002874,6781.546892864928,8.825758433092466e-08
26786.095042537498,506015.2709317668,4144.883694857899,5.265675052684938e-08
136031.12286566795,508250.0803503802,6895.652554845246,9.704445394493623e-08
963151.9964775847,139233.22312583606,3440.4523835273853,7.561576088763003e-07
549980.006359122,982756.8013694756,2773.306905075512,4.690323712942229e-06
965856.3389920667,250722.91797796084,9966.836096068862,1.6270378606780344e-07
433065.3804518019,74290.70339214307,7508.151521566698,3.8091458710686246e-08
312504.3169521743,663483.1027262335,6447.555053840794,3.3289057045824897e-07
506635.72097740386,595771.0037867158,3553.5411425499683,1.595358155741339e-06
440072.1769442772,415730.50833875296,492.55913072132654,5.0329751185466076e-05
106559.01957748216,422770.0416467974,311.53770347552097,3.0979821856986325e-05
641185.488375516,785278.8571253847,5542.258373232539,1.0940565651258703e-06
216822.14432709,196516.92745954942,7620.565177669471,4.897054759490957e-08
619968.3669429318,820433.0656259449,5374.254525248107,1.175389882445022e-06
650550.8913057552,649098.3667811231,8408.009934319207,3.986677306169833e-07
152872.82827551945,419550.80400574487,335.2319043991231,3.809165948537565e-05
62288.27748355749,458570.5879672847,3668.154012182975,1.4168475301252602e-07
780980.8244823713,257390.5599789097,2371.4668413506065,2.3856382860209258e-06
460340.62334555085,752362.2183642779,4473.282408603063,1.155205822907913e-06
59105.631709970316,513361.86756296246,724.6915555480307,3.856131110612924e-06
994871.4508525974,321533.68820709374,9541.362284069155,2.3451919875457503e-07
58722.78043537027,596454.0656451893,2233.33075529254,4.686873631877338e-07
695340.1936296946,995738.7175992717,9223.155447060364,5.432370666979326e-07
983695.2463381502,435827.0173768973,4259.505657211781,1.5771102222851589e-06
239940.9241117097,920770.709377841,9855.255808418926,1.5181886602349975e-07
143107.11931850898,345671.82308464154,5541.029776218647,1.0753503369234944e-07
122263.55448300646,55677.9742180609,9308.397808893898,5.243681396146112e-09
303971.87242002797,205037.86426206044,54.48453795353423,0.0014012855616377458
101944.76519963605,419276.4481843565,7482.63982300282,5.095202387251582e-08
692469.1803524378,220415.29366597443,9030.603480372052,1.249149305247184e-07
63229.50633193263,1226.811180037282,1398.0659492225618,2.6487924091004027e-09
509912.7060216399,915086.5362097797,962.1623914697827,3.3640850598861e-05
996700.1569991239,844035.531819698,4246.3014992523695,3.113933444637139e-06
814156.2992365127,742549.9392554602,9336.855382423219,4.6284749088092236e-07
615604.2187927798,168646.7810503826,5424.323215344197,2.3550180931649165e-07
306947.36716582504,121243.21263377607,5275.0371807536,8.926393372548322e-08
624271.9404553468,68537.14472291077,1412.1200568749193,1.432063590367923e-06
527514.42244774,724305.1595841483,8.894321421094647,0.3223561801220071
426657.3005064811,928879.1527271974,8101.590767363867,4.0299858076605827e-07
131579.66636345926,431105.28509212396,876.658055299396,4.926260755984088e-06
886717.6110252263,120021.53132405212,6338.864337534505,1.767776298337713e-07
450334.8641725012,512880.4279113745,9146.2499286974,1.8427706695267278e-07
195427.8893089443,349483.0755511715,2087.310479671152,1.0462712869048638e-06
368391.59152641235,375450.0994256477,6653.063089532871,2.0855680869573507e-07
414715.6227763981,621709.2935315516,787.907068498387,2.7720016583699717e-05
827710.3576713074,718999.3951489402,6037.947683232293,1.0895168397371591e-06
733880.7661808407,111492.99527428769,1640.1532778110743,2.0300649824572496e-06
769535.5887476985,36554.64057566991,7359.799651591265,3.4661309549720225e-08
12020.233164218567,994335.9723830292,3013.0117166442883,8.787192205207497e-08
416737.84418158175,233495.62056663627,4634.446697037658,3.0237899606486737e-07
481862.8074836883,54776.69438355062,5994.70598973419,4.9021791060420544e-08
20173.08454623363,190685.45376682407,1713.5628332517294,8.743705655022327e-08
260553.39553628917,39918.888502115755,7416.636548357591,1.2620219464604652e-08
760529.5332990128,392419.0837225545,3027.1007660275086,2.173792923174846e-06
137972.59602327005,802599.3826668729,6624.0562272676225,1.6844160089971988e-07
535774.8213211391,341903.2053079629,1583.6722239430371,4.874842589107808e-06
215986.67014522027,444739.22347148816,6881.4884744042965,1.3538586761510562e-07
13108.65386924938,675911.1867938713,1282.752540031807,3.5939140588214183e-07
241960.25614194194,509385.17599981034,4254.1396062035665,4.545405002974864e-07
975897.8811551437,861584.2403353029,2472.813531315029,9.177515108352627e-06
801735.5747711066,866169.6393707107,7484.004119032397,8.275072349340744e-07
959617.0676767124,10900.784795662488,2621.088010064239,1.0162445876023711e-07
488366.18988243607,778268.260176716,8817.291346647567,3.2629487302421174e-07
110626.462478826,461272.8666414322,8918.310293854722,4.282106855202267e-08
548411.5294847193,988851.7007623594,1965.2167109126358,9.371790424806298e-06
454922.9572254009,483748.8437995597,6138.845604132235,3.8975356458881434e-07
844512.7256568763,986909.0494429092,878.0886995579233,7.214600322982056e-05
98984.49820346035,754814.7918445308,3915.9794589166904,3.251864954279477e-07
488752.8958847564,249356.279728693,7133.503973283221,1.598488669377816e-07
150898.61602929028,538856.5843076707,6594.573045252313,1.2479316745702578e-07
325351.2509631699,992143.5038391042,6247.381993396673,5.51996818610066e-07
737619.7203104119,857673.0771441718,2826.1260957607733,5.286606064141585e-06
476542.1112393978,98269.52689742988,3780.871469394586,2.186462563912516e-07
376512.39686062356,706665.6248131861,1030.3585008581615,1.6727161600300752e-05
395081.8022914653,346234.00628494227,7190.5091815155765,1.7658067824560182e-07
459987.32163758064,7975.279618467769,5039.384079115944,9.641455137289002e-09
785231.5272932198,404077.4880579726,7087.9475578242,4.2152866827009364e-07
892192.6042512942,235519.66730324633,2490.1863044439306,2.261662729244423e-06
955379.3518174243,819050.4012499511,3245.0578481220273,4.959607585601281e-06
787116.4828690398,337993.2782369197,3342.8191572638866,1.5890114597342966e-06
316091.4888522647,827696.1702598633,258.3983550624148,0.0002615230557933452
688446.5713804556,1597.340895960513,3411.137680433405,6.307758802905597e-09
438165.5209313365,308511.330876093,8033.242430606817,1.3980840981078267e-07
255415.95142400512,241924.04909345417,8973.087659001636,5.122110721627922e-08
841030.7078464967,234333.79370754235,5182.664938043638,4.897181898345145e-07
39387.92261336267,69118.43314569723,4555.5614504969835,8.755457930662429e-09
901860.2301432882,187937.14614009124,309.21536237500317,0.00011831381621685016
462015.98716010945,555994.0203157342,8792.16417151624,2.2178964740428945e-07
637564.2753314722,292069.71176490677,131.0891240453013,0.0007232407652443473
659694.5682835769,417977.3875468188,9447.556052021908,2.0618756253878616e-07
895222.6229658298,377490.0134668413,4892.673270632218,9.422145563580657e-07
637033.0124850401,876029.0200748947,3420.0030012536913,3.1844408143885344e-06
614319.6511753018,905393.7000115049,9242.260129991759,4.3459149621723447e-07
67585.38852012927,493464.0146842042,244.88554010785728,3.711827135555677e-05
518889.61392325885,330825.7943652888,5814.667523796002,3.388677905295003e-07
151018.8318162246,107693.90329836127,5489.776312468876,3.601792175150672e-08
737696.3349527641,953449.4765027129,2193.984691712609,9.752452597352228e-06
512709.69889186183,61166.71795539716,4289.445426070755,1.1376014612672036e-07
680547.5514291449,298352.62729071215,6522.987795431758,3.184937644998947e-07
42631.227701781885,298768.1349688342,7271.584837622393,1.6077173132304155e-08
85707.22402975742,321080.8848540747,8.167870207091235,0.027530870778398185
716607.0646746196,165122.55642913686,9368.597447480062,8.997959950859734e-08
73012.2516626747,783378.2694927735,1646.0891985557312,1.4088548641363009e-06
72185.47103749333,123375.36410402323,2336.5707617893695,1.08874479032429e-07
13096.366759652563,635271.7524940097,2635.4709834927885,7.99465301664e-08
956544.8969011806,124722.18067911164,379.1635453838011,5.5386207365831566e-05
737770.8510995479,71465.1019553636,1231.398183779659,2.3207278624517008e-06
353898.15709356207,909520.0741821906,9863.512879518676,2.2081729303283027e-07
297239.0457063676,190938.63755238696,3152.8521570354833,3.8106423397677537e-07
350353.5265161037,821428.9044051446,1153.8956023001545,1.4426107406044708e-05
774878.8776500006,545086.2402360287,1070.8056204850586,2.4585751141094347e-05
661709.240459344,78778.66308916084,7194.880216732049,6.721007706430706e-08
186010.37229960048,955492.7432466294,8545.832071662377,1.6242825163042117e-07
174935.22599875028,247714.20582490062,2570.26604278519,4.3780200886981283e-07
99297.25406368391,859785.7000072539,210.07421384001447,0.0001291182663417548
660642.4169816368,169641.1957787796,2231.677094435113,1.5018992184859124e-06
764608.2895595143,854088.9392597111,566.1003922767766,0.00013600689058061578
265781.381896679,14215.584092388692,1034.845971363785,2.354743251718202e-07
21924.016069881898,512268.6761129112,4315.649690356576,4.024679172445167e-08
83089.49580895092,769673.1368421352,2299.953790245464,8.069004459917244e-07
967892.1748101854,934860.7219752906,5159.942839375709,2.2682443325670043e-06
296149.33269994287,909292.9340702805,2535.6840388186465,2.7953102981360983e-06
769453.9246902955,819805.2446780973,9405.432473728373,4.759282624927636e-07
625038.9052854095,888303.1583116428,9059.533735294719,4.515047124380906e-07
382557.700013243,200020.4661512394,5668.494243999649,1.5894310269202051e-07
206481.57493335954,284900.11141601705,3544.8854958818742,3.124461832667024e-07
122265.03174124702,289679.55639613746,3812.087673465321,1.6266723126701898e-07
615397.9550708277,377676.87707069714,4119.110979161825,9.142715012705094e-07
774859.1468571502,393927.3497148035,7276.065642027305,3.8481447951875507e-07
644260.3492875895,545010.7693300208,4516.93831619286,1.148639882772377e-06
530771.8311159092,160719.88360307494,8567.442735112469,7.756767576056235e-08
42909.27220820463,691555.4171222033,9441.003764517714,2.2220177205317967e-08
968520.2888167894,168398.972765202,3360.1255876359596,9.64146135472998e-07
798915.47746292,310998.173622443,5607.384119275425,5.274044410015025e-07
293529.21466426377,503841.7854755479,951.4703117888117,1.0903370129298218e-05
979990.3590294918,796644.1209619539,2005.4900086158236,1.295540150941597e-05
602279.7080466858,739729.7640054885,4135.244201334891,1.7389004732554962e-06
582840.2355490392,645888.8220541117,2062.820956301887,5.90459273340634e-06
748325.1062501026,156617.48731959,8765.728347396387,1.0180292974736206e-07
811958.0183020474,547498.3002699622,1583.7042743349216,1.1829704494571746e-05
656822.1287241712,88359.05529808556,4557.152554709366,1.8651657380297563e-07
128967.65061983383,377985.8136198541,6057.386705358297,8.867300216540629e-08
338929.2384885039,414103.0137596692,6918.9472177002835,1.956785022956104e-07
928155.5566857237,40771.62800630807,3831.310627895341,1.720639217015708e-07
225390.99623200807,274714.11137050187,8691.121588178561,5.471061591860259e-08
372794.8568136758,955693.8177992229,5683.623191628178,7.361119311584227e-07
432644.8060612518,953678.9752218599,4395.6382966950705,1.4252647011727364e-06
439965.5847047577,352974.72719828674,673.3390998863141,2.2861271052452442e-05
613326.642912031,44057.00883937573,4647.429994983205,8.350007191114894e-08
943132.7619069628,179915.84438885335,8207.537672316486,1.6812108990443667e-07
241452.01912067246,392825.5756401066,6145.7956411949335,1.6760234493348764e-07
122379.87492461715,947831.9182712606,8321.792374837454,1.1179266411566023e-07
198273.01937007738,142057.86447364773,4940.6226943224565,7.701427789802431e-08
887037.9753090602,763752.327824544,1185.498589239724,3.21735068368036e-05
646165.0018425508,109573.85683531739,137.38481851297482,0.0002503678817824957
286620.882449921,981276.3198138856,3032.8922476391936,2.040755186860378e-06
816130.9920296486,382234.8826100258,6980.206724506427,4.2732602434521863e-07
861508.6263670726,775459.304360157,7902.808779512996,7.139395119564925e-07
846667.8243515878,343248.49172832066,2958.232593368674,2.2164747156424272e-06
919007.6071059149,628041.2082816499,4957.043554911588,1.5677163970180061e-06
252988.77915318822,192824.0686552967,4211.767925436382,1.8354364811677992e-07
755286.886817532,146874.99827766558,4105.817320729927,4.392040111807872e-07
461078.95777686586,938126.0754285632,2314.255783288305,5.39038169105052e-06
842156.5543371715,917729.630626529,1364.5746791895542,2.7702482804691805e-05
728762.1864844516,887581.4712726695,1967.6888937539,1.1150309253337922e-05
776670.9990532249,625808.0167164268,554.2685392462977,0.00010559503002983267
656505.6758433904,808459.9430050619,1982.1092874939468,9.016697970472419e-06
178251.34070023717,69967.89997446354,92.99977535616918,9.624397881286677e-05
545481.8919780414,335454.25284878846,6272.956747959147,3.1036645648671366e-07
984685.0697849836,314389.4216323991,3164.4376984694413,2.063373754007793e-06
937450.6784306217,636009.6766306607,9731.473969557659,4.2020442752293007e-07
44130.56206121466,356601.81569716986,1937.9767907122023,2.7966079593252396e-07
165650.00091370768,149358.27486203713,3458.9398745256294,1.380194934633708e-07
132597.04468110733,596870.6083381302,3579.0537452566905,4.1236644776202007e-07
726253.9300753102,814569.5367484124,85.50650912854293,0.005400376401008605
817967.5445270882,382741.3709655132,8392.24032244155,2.966821242729231e-07
214297.85494436123,133136.4463833832,320.9126069831029,1.8490427455807256e-05
506346.84025887714,197491.50911551024,9401.858167457685,7.550485288037633e-08
840862.3249831888,238245.8218642146,8920.851436585113,1.680131588771059e-07
733068.7432214844,300597.6954015417,5355.683638943549,5.12750676623302e-07
542694.9682863564,643152.2754358029,5436.412153538009,7.882256796824341e-07
590757.3427683141,601344.5390531813,6538.125451638607,5.546662289873935e-07
508852.1863693637,696383.7817054722,3871.113069336935,1.578244568943346e-06
298250.9028675018,363139.48254698166,6472.575611695157,1.725467152481958e-07
565456.9708661571,824173.6542280983,448.63911849618023,0.00015453602475558936
689196.4167480406,204883.5734946045,541.4222258699159,3.2150202656899334e-05
873449.5929449468,469571.7067706358,4572.846965775824,1.3090979917312782e-06
636655.0626252688,801137.7828198889,5496.673388759244,1.126723287752052e-06
761360.4155061148,180978.48908488662,8878.288585717853,1.1667141366758497e-07
160911.56331961844,110753.25062704216,1047.5016784450547,1.084026763244226e-06
462095.9169453701,883800.2837203017,8226.656624011699,4.0275899683818103e-07
10322.288207266203,343586.7330964367,2101.263325583404,5.361139763071503e-08
247432.1856571014,684186.2547841229,3941.4424014518086,7.273206051430625e-07
726735.2533978919,26323.25565967454,3166.7077458393014,1.2732262526068876e-07
991818.141398014,690356.8415210402,4002.1525733811245,2.853146830698465e-06
100078.92148762869,316785.2102354235,1505.804485227783,9.332028679107001e-07
402092.82154542697,56685.1127338543,5036.197173961146,5.997850109021699e-08
800270.8977304604,610202.948786569,8016.624255723841,5.071471540296461e-07
204831.59899426994,241563.01225710008,4415.89856977859,1.6935379643018998e-07
555529.864352984,387420.4348098281,4906.6451454060925,5.966592225559576e-07
733338.2247336451,81500.23147422708,8487.827085227862,5.537016806788922e-08
616369.4648099189,148016.08784385037,7060.8750882656705,1.22134596873164e-07
188836.7098808007,298679.25826034794,4905.053630789327,1.564622936296554e-07
356029.1841170537,90669.74105959698,2577.6987862436076,3.242570027855638e-07
784007.9927009118,910915.4384216289,8849.382541702822,6.086650123362421e-07
554672.2876178846,7040.996140794439,5770.626996503893,7.827630052202831e-09
6224.383929369824,484376.3586454471,2212.2549534968234,4.111636208958583e-08
761229.7692680658,124124.2106744189,2691.9284066274654,8.70263915658076e-07
36276.04358529883,308371.41038847057,8031.527756273523,1.1574531378109233e-08
745988.0489485009,926133.5002584473,442.41147531246713,0.00023559085105295273
203278.07960507218,162532.85872071286,9920.929778101172,2.240436790427812e-08
958115.4066392608,965866.4873986143,1304.386445468203,3.630179422454657e-05
368572.8105507824,206588.58261243228,7960.889185443977,8.018851607537885e-08
327604.684721741,741824.5423583627,3948.3583924000573,1.040456412391351e-06
149739.16228211223,547130.5876324144,4922.669616691381,2.256476106859177e-07
306298.61127472465,884594.2488691624,8806.625124068314,2.3317170217613854e-07
876774.1110663724,554439.2622476278,4129.698984702543,1.9024384922171103e-06
996338.00328962,535024.6599371524,5375.400042978672,1.2313021514747379e-06
368941.2209763415,196262.54236803149,493.94732442929023,1.9807928060665886e-05
449162.02032358805,167063.13268960707,24.472391200664084,0.00836250823235122
722348.8672645343,916572.6619643987,2448.753930144257,7.369352442990017e-06
886309.5846846094,328510.36065118405,6806.150346094754,4.1950502165672685e-07
593451.2898525974,372710.17270793306,1213.5276686980078,1.0024499134478514e-05
392134.1724796515,760063.83476996,1138.5058260866897,1.5346875426667323e-05
413209.21900777513,339484.6589403846,4110.195119750997,5.542057165565562e-07
695922.52835031,952110.3841923637,6478.722549043657,1.0535985341607778e-06
4215.045340674404,738189.8412298015,7121.007850487057,4.095369668380076e-09
619969.7481223808,597831.8133308466,1785.3282903096494,7.76102478393219e-06
356137.517430916,881014.2653842077,796.8018855730525,3.298417947677906e-05
794403.1339458071,50556.302441133266,9404.029942421497,3.0310560627706945e-08
93897.64918330903,257805.62949701954,2607.4031592384554,2.3764925914551888e-07
588614.0646814421,465571.297886689,8533.61162958963,2.511636637290539e-07
481491.91699623765,227751.5609320495,8635.05101317772,9.815812895741473e-08
642683.2003793222,744161.2821148498,7725.453395033682,5.34837423397106e-07
65788.74088848538,919288.8230226714,1689.1672329190483,1.4146987887999824e-06
580403.8036407032,424346.3498109925,8218.192791082749,2.433905958752398e-07
561923.1033715642,342790.46751178306,7692.736341856626,2.1724493146711463e-07
561099.4343217547,961589.1814054287,5967.633178072065,1.0111856165555222e-06
603884.1789298584,445407.58039471327,3372.6831496543587,1.5782140077683087e-06
676791.4692891359,489559.3520488339,2625.8235340611745,3.207265244928837e-06
805184.010681089,352298.2224695635,1219.7702315915094,1.2724925760009239e-05
270550.89940808614,909638.9245391262,5098.060911941813,6.319950859462271e-07
825224.360769882,569386.527798569,5853.023494222955,9.1542847212494e-07
498757.4265811902,762412.412594463,3594.0305661673565,1.964814365423067e-06
77981.22085519684,811994.9116325355,4754.115317741004,1.8698623522610368e-07
59492.37831473522,342507.19287534093,3635.7810592352976,1.0288245178601062e-07
334904.08037736476,434260.6369890597,6410.419567149692,2.3621295730722134e-07
785112.080134356,848623.3026318584,9012.690818757837,5.474486520423765e-07
707973.2538061748,363892.09632413444,1640.038700207402,6.392739461909702e-06
788826.3497077341,794141.1983183995,3814.706690221331,2.873178167561419e-06
517751.7873851677,941051.3302518626,1409.5451709046622,1.6367511223584205e-05
440758.79895753507,623587.162694939,6249.812760307912,4.696451783156498e-07
148305.07417957767,741885.660164437,7288.976224376469,1.3821833070110636e-07
328864.56085570226,805292.2147290937,9319.195413241961,2.035257963285898e-07
434585.3468077014,845194.6092477458,2789.440390683388,3.150673140794926e-06
89511.82924993761,395658.28451893915,9502.161847448437,2.6179513579369597e-08
221391.34075850004,52212.19571682217,633.5634555349274,1.922020757485994e-06
598627.0687696751,402474.3949655028,6030.535619782517,4.4216927018981674e-07
735927.4511249507,674082.4735543057,572.2700607139564,0.00010110012925347769
998349.1638815567,450900.035395012,8937.848103431686,3.7609928889790167e-07
933180.2180122142,749214.1877095381,5298.560761643471,1.6621162765340857e-06
642922.6343356563,357625.4470391952,6693.814159277198,3.4248815123957883e-07
421826.8052407779,635109.3969629256,8315.907685178616,2.58564630548251e-07
636541.1873435245,187233.3850491206,1503.9559142172036,3.5167808907373823e-06
785865.9664621517,749620.067208312,386.8770278194003,0.0002626936188666
119217.85473246394,546150.2728442128,8788.932577982609,5.625834026368494e-08
410494.98480659194,204860.324158054,3150.017341361866,5.656470746716521e-07
839962.4833499816,292619.26232430944,1290.6601003637254,9.847925507890956e-06
384449.118981111,748860.0998732506,4685.143909633778,8.753856329209507e-07
572300.3989559594,483118.63442585914,5983.462450884492,5.154403597076805e-07
588181.5915013361,216815.40895267914,310.6750636216787,8.818495628139543e-05
185291.77688050573,967303.9191799273,2749.68168691262,1.5821948793642005e-06
362873.20621063607,715409.894797071,328.9659428946832,0.0001601082426494089
335176.77745319024,957177.6977072563,4203.933556565794,1.2116035274129857e-06
27170.511823532728,427677.9403149829,8951.105190633376,9.679815315165632e-09
25167.57212746389,475625.24035102874,9826.541462524197,8.27390551721287e-09
831865.3466320977,898057.2609688342,6370.838487482772,1.2284842565120283e-06
273797.7391628396,525524.2909051393,1617.2153001521335,3.6719156259852964e-06
518560.6874725766,707571.6329937615,9058.588050603059,2.984384023465797e-07
299426.8480151843,252920.70461803445,5162.961984177405,1.8961949726520925e-07
940738.5658702252,447279.7422339379,1538.339371717078,1.1867236305886137e-05
260037.46210690797,124326.41594454476,9217.344967847162,2.5397640596978258e-08
430227.15592619614,206774.05584108472,7574.9330381803065,1.0347656263686574e-07
872857.5202341173,1942.471852363456,7317.321021958793,2.113487087179903e-09
842091.6332250169,40225.786597011574,7092.097857240253,4.494901534574389e-08
186915.31642843105,977306.5393537524,2004.197871143327,3.035290241922717e-06
802840.6664859147,243111.34144162555,2110.8559103835532,2.923634839078214e-06
458728.69985115476,663647.398794498,6883.241691274123,4.2885748450556535e-07
483485.90321326983,839260.599100812,2198.0077783538586,5.6056751211690375e-06
134346.49244352785,551109.7987773276,4387.278296333686,2.5673189200796124e-07
81520.91224336754,153991.35558387224,7820.23625411382,1.3700340138837827e-08
728211.3676667914,728388.3208988302,7839.7412284603115,5.76000281533417e-07
496964.69120294444,600651.1586894834,4533.16446348607,9.695062773254235e-07
437413.85191256437,731519.3387580276,7922.1071928141755,3.40284869180988e-07
729778.7204237443,769976.8762342301,8386.37934018437,5.332435318364706e-07
